"PK_REGCODE";"FPK_NATURA";"SITECODE";"CD_INSEE";"LB_ADM";"LB_INTERSECT"
"81334";"8308";"FR8301030";"63441";"Valcivières";"P"
"81335";"8309";"FR8301032";"63128";"Crevant-Laveine";"P"
"81336";"8309";"FR8301032";"63138";"Dorat";"P"
"81337";"8309";"FR8301032";"63180";"Joze";"P"
"81338";"8309";"FR8301032";"63201";"Luzillat";"P"
"81339";"8309";"FR8301032";"63210";"Maringues";"P"
"81340";"8309";"FR8301032";"63253";"Noalhat";"P"
"81341";"8309";"FR8301032";"63265";"Orléat";"P"
"81342";"8309";"FR8301032";"63276";"Peschadoires";"P"
"81343";"8309";"FR8301032";"63291";"Puy-Guillaume";"P"
"81344";"8309";"FR8301032";"63301";"Ris";"P"
"81345";"8309";"FR8301032";"63430";"Thiers";"P"
"81346";"8309";"FR8301032";"63232";"Mons";"P"
"81347";"8309";"FR8301032";"63196";"Limons";"P"
"81348";"8309";"FR8301032";"63095";"Charnat";"P"
"81349";"8309";"FR8301032";"63271";"Paslières";"P"
"81350";"8309";"FR8301032";"63461";"Vinzelles";"P"
"81351";"8310";"FR8301042";"63192";"Tour-d'Auvergne";"P"
"81352";"8310";"FR8301042";"63246";"Murat-le-Quaire";"P"
"81353";"8310";"FR8301042";"63247";"Murol";"P"
"81354";"8310";"FR8301042";"63264";"Orcival";"P"
"81355";"8310";"FR8301042";"63274";"Perpezat";"P"
"81356";"8310";"FR8301042";"63279";"Picherande";"P"
"81357";"8310";"FR8301042";"63305";"Rochefort-Montagne";"P"
"81358";"8310";"FR8301042";"63407";"Saulzet-le-Froid";"P"
"81359";"8310";"FR8301042";"63038";"Besse-et-Saint-Anastaise";"P"
"81360";"8310";"FR8301042";"63098";"Chastreix";"P"
"81361";"8310";"FR8301042";"63236";"Mont-Dore";"P"
"81362";"8310";"FR8301042";"63077";"Chambon-sur-Lac";"P"
"81363";"8311";"FR8301055";"15025";"Albepierre-Bredons";"P"
"81364";"8311";"FR8301055";"15033";"Cézens";"P"
"81365";"8311";"FR8301055";"15050";"Claux";"P"
"81366";"8311";"FR8301055";"15067";"Fau";"P"
"81367";"8311";"FR8301055";"15101";"Laveissière";"P"
"81368";"8311";"FR8301055";"15102";"Lavigerie";"P"
"81369";"8311";"FR8301055";"15112";"Malbo";"P"
"81370";"8311";"FR8301055";"15146";"Pailherols";"P"
"81371";"8311";"FR8301055";"15148";"Paulhac";"P"
"81372";"8311";"FR8301055";"15180";"Saint-Clément";"P"
"81373";"8311";"FR8301055";"15208";"Saint-Projet-de-Salers";"P"
"81374";"8311";"FR8301055";"15066";"Falgoux";"P"
"81375";"8311";"FR8301055";"15113";"Mandailles-Saint-Julien";"P"
"81376";"8311";"FR8301055";"15192";"Saint-Jacques-des-Blats";"P"
"81377";"8311";"FR8301055";"15205";"Saint-Paul-de-Salers";"P"
"81378";"8311";"FR8301055";"15026";"Brezons";"P"
"81379";"8312";"FR8301057";"15010";"Arches";"P"
"81380";"8312";"FR8301057";"15024";"Brageac";"P"
"81381";"8312";"FR8301057";"15036";"Chalvignac";"P"
"81382";"8312";"FR8301057";"15046";"Chaussenac";"P"
"81383";"8312";"FR8301057";"15079";"Jaleyrac";"P"
"81384";"8312";"FR8301057";"15120";"Mauriac";"P"
"81385";"8312";"FR8301057";"15254";"Veyrières";"P"
"81386";"8312";"FR8301057";"15019";"Bassignac";"P"
"81387";"8312";"FR8301057";"15003";"Ally";"P"
"81388";"8312";"FR8301057";"15037";"Champagnac";"P"
"81389";"8312";"FR8301057";"15230";"Sourniac";"P"
"81390";"8312";"FR8301057";"15153";"Pleaux";"P"
"81391";"8313";"FR8301073";"43022";"Beaumont";"P"
"81392";"8313";"FR8301073";"43038";"Bournoncle-Saint-Pierre";"P"
"81393";"8314";"FR8301074";"43011";"Aubazat";"P"
"81394";"8314";"FR8301074";"43031";"Blassac";"P"
"81395";"8314";"FR8301074";"43044";"Cerzat";"P"
"81396";"8314";"FR8301074";"43070";"Chilhac";"P"
"81397";"8314";"FR8301074";"43118";"Lavoûte-Chilhac";"P"
"81398";"8314";"FR8301074";"43175";"Saint-Cirgues";"P"
"81399";"8314";"FR8301074";"43195";"Saint-Ilpize";"P"
"81400";"8314";"FR8301074";"43262";"Vieille-Brioude";"P"
"81401";"8314";"FR8301074";"43264";"Villeneuve-d'Allier";"P"
"81402";"8314";"FR8301074";"43206";"Saint-Just-près-Brioude";"P"
"81403";"8314";"FR8301074";"43132";"Mazeyrat-d'Allier";"P"
"81404";"8314";"FR8301074";"43222";"Saint-Privat-du-Dragon";"P"
"81405";"8315";"FR8301075";"43005";"Alleyras";"P"
"81406";"8315";"FR8301075";"43013";"Vissac-Auteyrac";"P"
"81407";"8315";"FR8301075";"43056";"Chanteuges";"P"
"81408";"8315";"FR8301075";"43060";"Charraix";"P"
"81409";"8315";"FR8301075";"43083";"Cubelles";"P"
"81410";"8315";"FR8301075";"43112";"Langeac";"P"
"81411";"8315";"FR8301075";"43132";"Mazeyrat-d'Allier";"P"
"81412";"8315";"FR8301075";"43136";"Monistrol-d'Allier";"P"
"81413";"8315";"FR8301075";"43145";"Ouides";"P"
"81414";"8315";"FR8301075";"43149";"Pébrac";"P"
"81415";"8315";"FR8301075";"43155";"Prades";"P"
"81416";"8315";"FR8301075";"43160";"Rauret";"P"
"81417";"8315";"FR8301075";"43167";"Saint-Arcons-d'Allier";"P"
"81418";"8315";"FR8301075";"43171";"Saint-Bérain";"P"
"81419";"8315";"FR8301075";"43173";"Saint-Christophe-d'Allier";"P"
"81420";"8315";"FR8301075";"43180";"Saint-Étienne-du-Vigan";"P"
"81421";"8315";"FR8301075";"43198";"Saint-Jean-Lachalm";"P"
"81422";"8315";"FR8301075";"43202";"Saint-Julien-des-Chazes";"P"
"81423";"8315";"FR8301075";"43220";"Saint-Préjet-d'Allier";"P"
"81424";"8315";"FR8301075";"43221";"Saint-Privat-d'Allier";"P"
"81425";"8315";"FR8301075";"43234";"Saugues";"P"
"81426";"8315";"FR8301075";"43239";"Siaugues-Sainte-Marie";"P"
"81427";"8315";"FR8301075";"43192";"Saint-Haon";"P"
"81428";"8315";"FR8301075";"43225";"Saint-Vénérand";"P"
"81429";"8315";"FR8301075";"43085";"Desges";"P"
"81430";"8315";"FR8301075";"43090";"Esplantas-Vazeilles";"P"
"81431";"8315";"FR8301075";"43154";"Pradelles";"P"
"81432";"8315";"FR8301075";"43068";"Chazelles";"P"
"81433";"8315";"FR8301075";"43104";"Grèzes";"P"
"81434";"8315";"FR8301075";"43029";"Besseyre-Saint-Mary";"P"
"81435";"8315";"FR8301075";"43111";"Landos";"P"
"81436";"8315";"FR8301075";"43037";"Bouchet-Saint-Nicolas";"P"
"81437";"8315";"FR8301075";"43197";"Saint-Jean-de-Nay";"P"
"81438";"8315";"FR8301075";"43215";"Saint-Paul-de-Tartas";"P"
"81439";"8315";"FR8301075";"43256";"Venteuges";"P"
"81440";"8315";"FR8301075";"43245";"Thoras";"P"
"81441";"8315";"FR8301075";"43054";"Chanaleilles";"P"
"81442";"8315";"FR8301075";"43015";"Auvers";"P"
"81443";"8316";"FR8301077";"43239";"Siaugues-Sainte-Marie";"P"
"81444";"8316";"FR8301077";"43197";"Saint-Jean-de-Nay";"P"
"81445";"8317";"FR8301082";"43088";"Espalem";"P"
"81446";"8317";"FR8301082";"43123";"Lorlanges";"P"
"81447";"8318";"FR8301091";"63015";"Aubusson-d'Auvergne";"P"
"81448";"8318";"FR8301091";"63016";"Augerolles";"P"
"81449";"8318";"FR8301091";"63037";"Bertignat";"P"
"81450";"8318";"FR8301091";"63125";"Courpière";"P"
"81451";"8318";"FR8301091";"63207";"Marat";"P"
"81452";"8318";"FR8301091";"63249";"Néronde-sur-Dore";"P"
"81453";"8318";"FR8301091";"63258";"Olliergues";"P"
"81454";"8318";"FR8301091";"63298";"Renaudie";"P"
"81455";"8318";"FR8301091";"63430";"Thiers";"P"
"81456";"8318";"FR8301091";"63468";"Vollore-Montagne";"P"
"81457";"8318";"FR8301091";"63173";"Grandrif";"P"
"81458";"8318";"FR8301091";"63086";"Chapelle-Agnon";"P"
"81459";"8318";"FR8301091";"63260";"Olmet";"P"
"81460";"8318";"FR8301091";"63310";"Sainte-Agathe";"P"
"81461";"8318";"FR8301091";"63414";"Sauviat";"P"
"81462";"8318";"FR8301091";"63434";"Tours-sur-Meymont";"P"
"81463";"8318";"FR8301091";"63057";"Brugeron";"P"
"81464";"8318";"FR8301091";"63136";"Domaize";"P"
"81465";"8318";"FR8301091";"63355";"Saint-Gervais-sous-Meymont";"P"
"81466";"8318";"FR8301091";"63343";"Saint-Flour";"P"
"81467";"8318";"FR8301091";"63469";"Vollore-Ville";"P"
"81468";"8318";"FR8301091";"63230";"Monestier";"P"
"81469";"8318";"FR8301091";"63003";"Ambert";"P"
"81470";"8318";"FR8301091";"63151";"Escoutoux";"P"
"81471";"8318";"FR8301091";"63276";"Peschadoires";"P"
"81472";"8318";"FR8301091";"63179";"Job";"P"
"81473";"8318";"FR8301091";"63341";"Saint-Ferréol-des-Côtes";"P"
"81474";"8318";"FR8301091";"63454";"Vertolaye";"P"
"81475";"8318";"FR8301091";"63374";"Saint-Martin-des-Olmes";"P"
"81476";"8319";"FR8302009";"43106";"Jax";"P"
"81477";"8319";"FR8302009";"43107";"Josat";"P"
"81478";"8319";"FR8302009";"43131";"Mazerat-Aurouze";"P"
"81479";"8319";"FR8302009";"43208";"Sainte-Marguerite";"P"
"81480";"8319";"FR8302009";"43067";"Chavaniac-Lafayette";"P"
"81481";"8319";"FR8302009";"43057";"Chapelle-Bertin";"P"
"81482";"8319";"FR8302009";"43063";"Chassagnes";"P"
"81483";"8319";"FR8302009";"43252";"Varennes-Saint-Honorat";"P"
"81484";"8320";"FR8302010";"63015";"Aubusson-d'Auvergne";"P"
"81485";"8320";"FR8302010";"63016";"Augerolles";"P"
"81486";"8320";"FR8302010";"63469";"Vollore-Ville";"P"
"81487";"8321";"FR8302012";"63009";"Ardes";"P"
"81488";"8321";"FR8302012";"63080";"Champeix";"P"
"81489";"8321";"FR8302012";"63172";"Grandeyrolles";"P"
"81490";"8321";"FR8302012";"63234";"Montaigut-le-Blanc";"P"
"81491";"8321";"FR8302012";"63380";"Saint-Nectaire";"P"
"81492";"8321";"FR8302012";"63452";"Verrières";"P"
"81493";"8321";"FR8302012";"63007";"Apchat";"P"
"81494";"8321";"FR8302012";"63335";"Saint-Diéry";"P"
"81495";"8322";"FR8302022";"03009";"Aubigny";"P"
"81496";"8322";"FR8302022";"03015";"Bagneux";"P"
"81497";"8322";"FR8302022";"03026";"Besson";"P"
"81498";"8322";"FR8302022";"03170";"Meillers";"P"
"81499";"8322";"FR8302022";"03184";"Montilly";"P"
"81500";"8322";"FR8302022";"03012";"Autry-Issards";"P"
"81501";"8322";"FR8302022";"03040";"Bressolles";"P"
"81502";"8323";"FR8302036";"03139";"Laprugne";"P"
"81503";"8323";"FR8302036";"03125";"Guillermie";"P"
"81504";"8323";"FR8302036";"03056";"Chapelle";"P"
"81505";"8323";"FR8302036";"03141";"Lavoine";"P"
"81506";"8323";"FR8302036";"03165";"Mayet-de-Montagne";"P"
"81507";"8323";"FR8302036";"03174";"Molles";"P"
"81508";"8323";"FR8302036";"03201";"Nizerolles";"P"
"81509";"8323";"FR8302036";"63184";"Lachaux";"P"
"81510";"8323";"FR8302036";"03113";"Ferrières-sur-Sichon";"P"
"81511";"8324";"FR9101387";"34106";"Fozières";"P"
"81512";"8324";"FR9101387";"34132";"Lauroux";"P"
"81513";"8324";"FR9101387";"34196";"Pégairolles-de-l'Escalette";"P"
"81514";"8324";"FR9101387";"34205";"Plans";"P"
"81515";"8324";"FR9101387";"34268";"Saint-Jean-de-la-Blaquière";"P"
"81516";"8324";"FR9101387";"34283";"Saint-Pierre-de-la-Fage";"P"
"81517";"8324";"FR9101387";"34286";"Saint-Privat";"P"
"81518";"8324";"FR9101387";"34304";"Soubès";"P"
"81519";"8324";"FR9101387";"34306";"Soumont";"P"
"81520";"8324";"FR9101387";"34011";"Arboras";"P"
"81521";"8324";"FR9101387";"34212";"Poujols";"P"
"81522";"8324";"FR9101387";"34287";"Saint-Saturnin-de-Lucian";"P"
"81523";"8324";"FR9101387";"34251";"Saint-Étienne-de-Gourgas";"P"
"81524";"8325";"FR9101388";"30058";"Cadière-et-Cambo";"P"
"81525";"8325";"FR9101388";"34010";"Aniane";"P"
"81526";"8325";"FR9101388";"34011";"Arboras";"P"
"81527";"8325";"FR9101388";"34012";"Argelliers";"P"
"81528";"8325";"FR9101388";"34042";"Brissac";"P"
"81529";"8325";"FR9101388";"34051";"Canet";"P"
"81530";"8325";"FR9101388";"34060";"Causse-de-la-Selle";"T"
"81531";"8325";"FR9101388";"34067";"Cazilhac";"P"
"81532";"8325";"FR9101388";"34125";"Lagamas";"P"
"81533";"8325";"FR9101388";"34128";"Laroque";"P"
"81534";"8325";"FR9101388";"34171";"Montoulieu";"P"
"81535";"8325";"FR9101388";"34173";"Montpeyroux";"P"
"81536";"8325";"FR9101388";"34174";"Moulès-et-Baucels";"P"
"81537";"8325";"FR9101388";"34185";"Notre-Dame-de-Londres";"P"
"81538";"8325";"FR9101388";"34195";"Pégairolles-de-Buèges";"P"
"81539";"8325";"FR9101388";"34215";"Pouzols";"P"
"81540";"8325";"FR9101388";"34221";"Puéchabon";"P"
"81541";"8325";"FR9101388";"34238";"Saint-André-de-Buèges";"P"
"81542";"8325";"FR9101388";"34239";"Saint-André-de-Sangonis";"P"
"81543";"8325";"FR9101388";"34243";"Saint-Bauzille-de-Putois";"P"
"81544";"8325";"FR9101388";"34261";"Saint-Guilhem-le-Désert";"P"
"81545";"8325";"FR9101388";"34264";"Saint-Jean-de-Buèges";"P"
"81546";"8325";"FR9101388";"34274";"Saint-Martin-de-Londres";"P"
"81547";"8325";"FR9101388";"34343";"Viols-le-Fort";"P"
"81548";"8325";"FR9101388";"34005";"Agonès";"T"
"81549";"8325";"FR9101388";"34114";"Gignac";"P"
"81550";"8325";"FR9101388";"34267";"Saint-Jean-de-Fos";"P"
"81551";"8326";"FR9101393";"34016";"Aumelas";"P"
"81552";"8326";"FR9101393";"34163";"Montarnaud";"P"
"81553";"8326";"FR9101393";"34165";"Montbazin";"P"
"81554";"8326";"FR9101393";"34179";"Murviel-lès-Montpellier";"P"
"81555";"8326";"FR9101393";"34202";"Pignan";"P"
"81556";"8326";"FR9101393";"34213";"Poussan";"P"
"81557";"8326";"FR9101393";"34281";"Saint-Pargoire";"P"
"81558";"8326";"FR9101393";"34282";"Saint-Paul-et-Valmalle";"P"
"81559";"8326";"FR9101393";"34328";"Vendémian";"P"
"81560";"8326";"FR9101393";"34341";"Villeveyrac";"P"
"81561";"8326";"FR9101393";"34088";"Cournonterral";"P"
"81562";"8327";"FR9101395";"30057";"Cabrières";"P"
"81563";"8327";"FR9101395";"30085";"Collias";"P"
"81564";"8327";"FR9101395";"30102";"Dions";"P"
"81565";"8327";"FR9101395";"30145";"Lédenon";"P"
"81566";"8327";"FR9101395";"30206";"Poulx";"P"
"81567";"8327";"FR9101395";"30228";"Sainte-Anastasie";"P"
"81568";"8327";"FR9101395";"30235";"Saint-Bonnet-du-Gard";"P"
"81569";"8327";"FR9101395";"30308";"Sanilhac-Sagriès";"P"
"81570";"8327";"FR9101395";"30346";"Vers-Pont-du-Gard";"P"
"81571";"8327";"FR9101395";"30073";"Castillon-du-Gard";"P"
"81572";"8327";"FR9101395";"30212";"Remoulins";"P"
"81573";"8328";"FR9101398";"30070";"Carsan";"P"
"81574";"8328";"FR9101398";"30096";"Cornillon";"P"
"81575";"8328";"FR9101398";"30134";"Issirac";"P"
"81576";"8328";"FR9101398";"30175";"Montclus";"P"
"81577";"8328";"FR9101398";"30230";"Saint-André-de-Roquepertuis";"P"
"81578";"8328";"FR9101398";"30242";"Saint-Christol-de-Rodières";"P"
"81579";"8328";"FR9101398";"30273";"Saint-Julien-de-Peyrolas";"P"
"81580";"8328";"FR9101398";"30277";"Saint-Laurent-de-Carnols";"P"
"81581";"8328";"FR9101398";"30290";"Saint-Paulet-de-Caisson";"P"
"81582";"8328";"FR9101398";"30304";"Salazac";"P"
"81583";"8328";"FR9101398";"30287";"Saint-Michel-d'Euzet";"P"
"81584";"8329";"FR9101406";"13096";"Saintes-Maries-de-la-Mer";"P"
"81585";"8329";"FR9101406";"30003";"Aigues-Mortes";"P"
"81586";"8329";"FR9101406";"30006";"Aimargues";"P"
"81587";"8329";"FR9101406";"30059";"Cailar";"P"
"81588";"8329";"FR9101406";"30133";"Grau-du-Roi";"P"
"81589";"8329";"FR9101406";"30276";"Saint-Laurent-d'Aigouze";"P"
"81590";"8329";"FR9101406";"30033";"Beauvoisin";"P"
"81591";"8329";"FR9101406";"30341";"Vauvert";"P"
"81592";"8329";"FR9101406";"30258";"Saint-Gilles";"P"
"81593";"8330";"FR9101408";"30003";"Aigues-Mortes";"P"
"81594";"8330";"FR9101408";"34050";"Candillargues";"P"
"81595";"8330";"FR9101408";"34127";"Lansargues";"P"
"81596";"8330";"FR9101408";"34154";"Mauguio";"P"
"81597";"8330";"FR9101408";"34198";"Pérols";"P"
"81598";"8330";"FR9101408";"34280";"Saint-Nazaire-de-Pézan";"P"
"81599";"8330";"FR9101408";"34344";"Grande-Motte";"P"
"81600";"8330";"FR9101408";"34272";"Saint-Just";"P"
"81601";"8330";"FR9101408";"34151";"Marsillargues";"P"
"81602";"8331";"FR9101410";"34129";"Lattes";"P"
"81603";"8331";"FR9101410";"34159";"Mireval";"P"
"81604";"8331";"FR9101410";"34192";"Palavas-les-Flots";"P"
"81605";"8331";"FR9101410";"34198";"Pérols";"P"
"81606";"8331";"FR9101410";"34333";"Vic-la-Gardiole";"P"
"81607";"8331";"FR9101410";"34337";"Villeneuve-lès-Maguelone";"P"
"81608";"8331";"FR9101410";"34108";"Frontignan";"P"
"81609";"8332";"FR9101412";"34003";"Agde";"P"
"81610";"8332";"FR9101412";"34150";"Marseillan";"P"
"81611";"8333";"FR9101435";"34135";"Lespignan";"P"
"81612";"8333";"FR9101435";"34183";"Nissan-lez-Enserune";"P"
"81613";"8333";"FR9101435";"34329";"Vendres";"P"
"81614";"8333";"FR9101435";"11370";"Salles-d'Aude";"P"
"81615";"8333";"FR9101435";"11145";"Fleury";"P"
"81616";"8334";"FR9101436";"11106";"Coursan";"P"
"81617";"8334";"FR9101436";"11116";"Cuxac-d'Aude";"P"
"81618";"8334";"FR9101436";"11145";"Fleury";"P"
"81619";"8334";"FR9101436";"11217";"Marcorignan";"P"
"81620";"8334";"FR9101436";"11258";"Moussan";"P"
"81621";"8334";"FR9101436";"11262";"Narbonne";"P"
"81622";"8334";"FR9101436";"11353";"Saint-Marcel-sur-Aude";"P"
"81623";"8334";"FR9101436";"11360";"Saint-Nazaire-d'Aude";"P"
"81624";"8334";"FR9101436";"11370";"Salles-d'Aude";"P"
"81625";"8334";"FR9101436";"34135";"Lespignan";"P"
"81626";"8334";"FR9101436";"34329";"Vendres";"P"
"81627";"8334";"FR9101436";"11369";"Sallèles-d'Aude";"P"
"81628";"8335";"FR9101439";"34135";"Lespignan";"P"
"81629";"8335";"FR9101439";"34183";"Nissan-lez-Enserune";"P"
"81630";"8335";"FR9101439";"34329";"Vendres";"P"
"81631";"8336";"FR9101440";"11024";"Bages";"P"
"81632";"8336";"FR9101440";"11170";"Gruissan";"P"
"81633";"8336";"FR9101440";"11262";"Narbonne";"P"
"81634";"8336";"FR9101440";"11266";"Port-la-Nouvelle";"P"
"81635";"8336";"FR9101440";"11285";"Peyriac-de-Mer";"P"
"81636";"8336";"FR9101440";"11379";"Sigean";"P"
"81637";"8337";"FR9101441";"11188";"Palme";"P"
"81638";"8337";"FR9101441";"11202";"Leucate";"P"
"81639";"8337";"FR9101441";"11266";"Port-la-Nouvelle";"P"
"81640";"8338";"FR9101442";"11202";"Leucate";"P"
"81641";"8339";"FR9101444";"11041";"Bize-Minervois";"P"
"81642";"8339";"FR9101444";"11081";"Caunes-Minervois";"P"
"81643";"8339";"FR9101444";"11092";"Citou";"P"
"81644";"8339";"FR9101444";"11396";"Trausse";"P"
"81645";"8339";"FR9101444";"34004";"Agel";"P"
"81646";"8339";"FR9101444";"34006";"Aigne";"P"
"81647";"8339";"FR9101444";"34007";"Aigues-Vives";"P"
"81648";"8339";"FR9101444";"34015";"Assignan";"P"
"81649";"8339";"FR9101444";"34020";"Azillanet";"P"
"81650";"8339";"FR9101444";"34034";"Boisset";"P"
"81651";"8339";"FR9101444";"34054";"Cassagnoles";"P"
"81652";"8339";"FR9101444";"34059";"Caunette";"T"
"81653";"8339";"FR9101444";"34097";"Félines-Minervois";"P"
"81654";"8339";"FR9101444";"34141";"Livinière";"P"
"81655";"8339";"FR9101444";"34158";"Minerve";"P"
"81656";"8339";"FR9101444";"34228";"Rieussec";"P"
"81657";"8339";"FR9101444";"34302";"Siran";"P"
"81658";"8339";"FR9101444";"34326";"Vélieux";"T"
"81659";"8339";"FR9101444";"34339";"Villespassans";"P"
"81660";"8339";"FR9101444";"34098";"Ferrals-les-Montagnes";"P"
"81661";"8339";"FR9101444";"34269";"Saint-Jean-de-Minervois";"P"
"81662";"8339";"FR9101444";"34075";"Cesseras";"P"
"81663";"8340";"FR9101446";"11009";"Alzonne";"P"
"81664";"8340";"FR9101446";"11089";"Cenne-Monestiés";"P"
"81665";"8340";"FR9101446";"11253";"Montolieu";"P"
"81666";"8340";"FR9101446";"11357";"Saint-Martin-le-Vieil";"P"
"81667";"8340";"FR9101446";"11428";"Villemagne";"P"
"81668";"8340";"FR9101446";"11070";"Carlipa";"P"
"81669";"8340";"FR9101446";"11367";"Saissac";"P"
"81670";"8340";"FR9101446";"11308";"Raissac-sur-Lampy";"P"
"81671";"8341";"FR9101452";"11005";"Alairac";"P"
"81672";"8341";"FR9101452";"11018";"Arzens";"P"
"81673";"8341";"FR9101452";"11058";"Cailhau";"P"
"81674";"8341";"FR9101452";"11090";"Cépie";"P"
"81675";"8341";"FR9101452";"11216";"Malviès";"P"
"81676";"8341";"FR9101452";"11254";"Montréal";"P"
"81677";"8341";"FR9101452";"11293";"Pomas";"P"
"81678";"8341";"FR9101452";"11299";"Preixan";"P"
"81679";"8341";"FR9101452";"11325";"Rouffiac-d'Aude";"P"
"81680";"8341";"FR9101452";"11355";"Saint-Martin-de-Villereglan";"P"
"81681";"8341";"FR9101452";"11417";"Villarzel-du-Razès";"P"
"81682";"8341";"FR9101452";"11327";"Roullens";"P"
"81683";"8341";"FR9101452";"11053";"Brugairolles";"P"
"81684";"8341";"FR9101452";"11242";"Montclar";"T"
"81685";"8341";"FR9101452";"11059";"Cailhavel";"P"
"81686";"8341";"FR9101452";"11102";"Couffoulens";"P"
"81687";"8343";"FR9301499";"05079";"Monêtier-les-Bains";"P"
"81688";"8343";"FR9301499";"05133";"Saint-Chaffrey";"P"
"81689";"8343";"FR9301499";"05161";"Salle-les-Alpes";"P"
"81690";"8343";"FR9301499";"05174";"Val-des-Prés";"P"
"81691";"8343";"FR9301499";"05093";"Névache";"T"
"81692";"8344";"FR9301502";"05001";"Abriès-Ristolas";"P"
"81693";"8344";"FR9301502";"05003";"Aiguilles";"P"
"81694";"8344";"FR9301502";"05006";"Argentière-la-Bessée";"P"
"81695";"8344";"FR9301502";"05007";"Arvieux";"P"
"81696";"8344";"FR9301502";"05012";"Baratier";"P"
"81697";"8344";"FR9301502";"05026";"Ceillac";"P"
"81698";"8344";"FR9301502";"05031";"Champcella";"P"
"81699";"8344";"FR9301502";"05036";"Châteauroux-les-Alpes";"P"
"81700";"8344";"FR9301502";"05038";"Château-Ville-Vieille";"P"
"81701";"8344";"FR9301502";"05044";"Crévoux";"P"
"81702";"8344";"FR9301502";"05046";"Embrun";"P"
"81703";"8344";"FR9301502";"05058";"Freissinières";"P"
"81704";"8344";"FR9301502";"05065";"Guillestre";"P"
"81705";"8344";"FR9301502";"05082";"Mont-Dauphin";"T"
"81706";"8344";"FR9301502";"05116";"Réotier";"P"
"81707";"8344";"FR9301502";"05119";"Risoul";"P"
"81708";"8344";"FR9301502";"05122";"Roche-de-Rame";"P"
"81709";"8344";"FR9301502";"05128";"Saint-André-d'Embrun";"P"
"81710";"8344";"FR9301502";"05134";"Saint-Clément-sur-Durance";"P"
"81711";"8344";"FR9301502";"05136";"Saint-Crépin";"P"
"81712";"8344";"FR9301502";"05151";"Saint-Martin-de-Queyrières";"P"
"81713";"8344";"FR9301502";"05156";"Saint-Sauveur";"P"
"81714";"8344";"FR9301502";"05180";"Vigneaux";"P"
"81715";"8344";"FR9301502";"05052";"Eygliers";"P"
"81727";"8346";"FR9301509";"05004";"Ancelle";"P"
"81728";"8346";"FR9301509";"05017";"Bâtie-Neuve";"P"
"81729";"8346";"FR9301509";"05040";"Chorges";"P"
"81730";"8346";"FR9301509";"05106";"Prunières";"P"
"81731";"8346";"FR9301509";"05130";"Saint-Apollinaire";"P"
"81732";"8347";"FR9301514";"05013";"Barcillonnette";"P"
"81733";"8347";"FR9301514";"05021";"Bersac";"P"
"81734";"8347";"FR9301514";"05049";"Esparron";"P"
"81735";"8347";"FR9301514";"05060";"Furmeyer";"P"
